               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 161,            0.044225,            0.010597,            0.013903,             0.86079,             0.97619,             0.97876,             0.62539,            0.026355,            0.005723,           0.0044201,           0.0038253,           0.0038253,            0.055325
                 162,            0.035046,            0.011603,            0.010517,             0.87942,             0.97971,             0.92389,             0.56003,            0.023093,           0.0054903,           0.0042814,           0.0038373,           0.0038373,            0.055037
                 163,            0.042653,            0.012416,           0.0093622,             0.77707,             0.92205,             0.97566,             0.71108,            0.034405,           0.0054289,           0.0041791,            0.003849,            0.003849,            0.054749
                 164,            0.043943,             0.01083,            0.009266,             0.97573,             0.97619,             0.98524,              0.7883,            0.028839,            0.005438,           0.0041471,           0.0038606,           0.0038606,            0.054461
                 165,            0.043227,            0.010327,           0.0096046,             0.72516,             0.95233,             0.89061,             0.44373,            0.028757,           0.0054942,           0.0041162,            0.003872,            0.003872,            0.054172
                 166,            0.037186,            0.010602,           0.0095997,             0.91434,             0.97608,             0.98336,             0.62459,            0.022691,           0.0053677,           0.0045886,           0.0038832,           0.0038832,            0.053883
                 167,            0.037115,            0.010114,            0.011382,             0.78072,             0.88095,             0.88436,              0.4689,            0.044203,           0.0056947,           0.0046006,           0.0038941,           0.0038941,            0.053594
                 168,            0.056049,             0.01035,           0.0078211,             0.85119,             0.83333,             0.89779,             0.45153,            0.032348,           0.0053529,           0.0047616,           0.0039049,           0.0039049,            0.053305
                 169,            0.047226,           0.0086946,           0.0083363,              0.6507,             0.85714,             0.82914,             0.43913,            0.037294,           0.0055154,            0.005283,           0.0039155,           0.0039155,            0.053016
                 170,            0.051899,            0.010078,            0.008353,             0.94398,             0.95238,             0.96389,             0.43362,             0.03514,           0.0059461,            0.005655,            0.003926,            0.003926,            0.052726
                 171,            0.050868,            0.012668,            0.011575,             0.98681,             0.95243,               0.995,             0.56558,            0.028715,           0.0058014,           0.0052331,           0.0039362,           0.0039362,            0.052436
                 172,             0.04126,            0.011647,           0.0089933,             0.67267,             0.81141,              0.8162,               0.407,             0.03862,           0.0054568,           0.0045143,           0.0039462,           0.0039462,            0.052146
                 173,            0.057377,            0.011233,            0.008679,             0.97387,                   1,             0.99409,             0.52307,            0.030346,           0.0053664,           0.0045032,            0.003956,            0.003956,            0.051856
                 174,            0.042336,           0.0094564,           0.0083937,             0.64635,             0.94737,             0.94061,             0.67527,            0.034164,           0.0054397,           0.0046076,           0.0039657,           0.0039657,            0.051566
                 175,            0.046029,            0.011615,           0.0086791,             0.76028,                   1,              0.9918,             0.61267,            0.028457,           0.0054226,           0.0047911,           0.0039751,           0.0039751,            0.051275
                 176,            0.044322,             0.01169,           0.0095253,             0.87871,             0.99925,             0.91047,             0.68176,            0.027713,           0.0052494,           0.0044237,           0.0039844,           0.0039844,            0.050984
                 177,             0.04158,            0.011534,            0.012303,             0.92122,             0.99979,             0.97594,             0.68489,            0.027424,           0.0053177,           0.0043539,           0.0039935,           0.0039935,            0.050693
                 178,            0.042937,           0.0088776,           0.0095001,             0.86765,             0.64992,             0.86617,              0.5073,            0.032264,           0.0054704,           0.0043126,           0.0040023,           0.0040023,            0.050402
                 179,            0.044003,            0.010297,           0.0087108,             0.88086,             0.85271,              0.9626,             0.51854,            0.035842,           0.0052944,           0.0043423,            0.004011,            0.004011,            0.050111
                 180,            0.051896,            0.012616,           0.0096842,              0.7691,                   1,             0.88238,             0.55698,            0.026621,           0.0052254,           0.0044763,           0.0040195,           0.0040195,            0.049819
                 181,            0.043403,            0.011627,            0.008193,             0.99331,             0.99997,               0.995,             0.51573,            0.026803,           0.0053745,           0.0043455,           0.0040278,           0.0040278,            0.049528
                 182,            0.043917,            0.011215,            0.009155,             0.79376,                   1,             0.89818,             0.58415,            0.032795,           0.0052267,           0.0042713,           0.0040359,           0.0040359,            0.049236
                 183,             0.04848,            0.010947,           0.0077562,             0.97502,             0.96323,             0.99326,             0.37139,            0.035871,           0.0051947,           0.0048818,           0.0040437,           0.0040437,            0.048944
                 184,            0.054082,            0.011767,           0.0099966,             0.95264,             0.94994,             0.97562,             0.61531,            0.027032,           0.0051111,           0.0054513,           0.0040514,           0.0040514,            0.048651
                 185,             0.04267,           0.0084068,           0.0076926,             0.95391,             0.86684,             0.97776,             0.50735,            0.034425,           0.0050151,           0.0048144,            0.004059,            0.004059,            0.048359
                 186,            0.043573,           0.0098633,           0.0068435,             0.77095,             0.97619,             0.89962,             0.60101,            0.030455,           0.0050596,           0.0046695,           0.0040663,           0.0040663,            0.048066
                 187,            0.039842,             0.01019,           0.0074135,             0.82099,             0.94491,             0.90961,             0.51826,            0.022273,           0.0051796,           0.0043993,           0.0040734,           0.0040734,            0.047773
                 188,            0.040903,            0.011939,            0.010071,             0.82789,             0.90197,             0.97885,             0.66398,            0.025735,             0.00521,            0.004809,           0.0040803,           0.0040803,             0.04748
                 189,            0.041816,            0.012483,            0.011694,             0.86477,             0.83333,             0.90321,             0.53713,            0.028545,           0.0052947,           0.0052505,            0.004087,            0.004087,            0.047187
                 190,            0.048978,           0.0098686,            0.010239,             0.98893,             0.92857,             0.97432,             0.67246,            0.025873,           0.0051409,           0.0055116,           0.0040936,           0.0040936,            0.046894
                 191,            0.044164,           0.0092124,            0.014573,             0.65802,             0.97619,             0.92143,             0.56618,            0.030269,           0.0053113,           0.0057975,           0.0040999,           0.0040999,              0.0466
                 192,            0.049392,           0.0099955,            0.010741,             0.89264,             0.87254,             0.96272,             0.55483,            0.023277,           0.0052314,           0.0062187,            0.004106,            0.004106,            0.046306
                 193,            0.046006,            0.011069,            0.011039,             0.81305,             0.95238,             0.90578,             0.55791,            0.028296,            0.005056,           0.0059491,            0.004112,            0.004112,            0.046012
                 194,            0.041275,           0.0091676,             0.01091,             0.99998,             0.97671,               0.995,             0.69634,            0.021122,           0.0049758,           0.0056881,           0.0041177,           0.0041177,            0.045718
                 195,            0.037868,            0.010403,           0.0086689,             0.77409,             0.95238,             0.89161,             0.45613,            0.030358,           0.0051014,           0.0047866,           0.0041233,           0.0041233,            0.045423
                 196,            0.043303,           0.0093457,           0.0096963,             0.98032,             0.99995,               0.995,             0.76946,            0.026139,           0.0050352,           0.0046043,           0.0041286,           0.0041286,            0.045129
                 197,            0.040212,            0.010833,           0.0079215,             0.93555,                   1,             0.98523,             0.61422,            0.025325,           0.0049941,           0.0043242,           0.0041338,           0.0041338,            0.044834
                 198,            0.041603,           0.0096375,           0.0088146,              0.7492,                   1,             0.90858,             0.54766,            0.033536,           0.0053343,           0.0042607,           0.0041388,           0.0041388,            0.044539
                 199,            0.047232,           0.0088502,            0.011466,             0.75917,                   1,             0.94682,             0.44907,            0.030457,           0.0051654,           0.0043796,           0.0041435,           0.0041435,            0.044244
                 200,            0.041791,           0.0092496,           0.0095529,             0.86146,             0.99934,               0.916,             0.59272,            0.025639,           0.0052697,           0.0045965,           0.0041481,           0.0041481,            0.043948
                 201,            0.043025,            0.010055,            0.010101,             0.87352,                   1,             0.94478,             0.48578,            0.027772,           0.0051606,           0.0046645,           0.0041525,           0.0041525,            0.043653
                 202,            0.038956,            0.011584,           0.0082344,             0.97598,                   1,               0.995,             0.51617,            0.029496,           0.0054242,           0.0050364,           0.0041567,           0.0041567,            0.043357
                 203,            0.045214,            0.011492,           0.0086489,             0.81543,                   1,             0.87493,             0.33638,            0.038634,           0.0050989,           0.0043547,           0.0041607,           0.0041607,            0.043061
                 204,            0.059886,           0.0092337,           0.0081949,             0.89494,             0.99986,             0.93076,             0.54767,            0.023506,           0.0051836,           0.0044804,           0.0041645,           0.0041645,            0.042765
                 205,             0.03654,            0.010979,           0.0097733,             0.99783,                   1,               0.995,             0.64813,            0.024057,           0.0050663,           0.0043537,           0.0041681,           0.0041681,            0.042468
                 206,            0.034689,            0.010418,           0.0094994,             0.75048,             0.92857,             0.84661,               0.492,            0.026452,           0.0048744,           0.0039141,           0.0041715,           0.0041715,            0.042172
                 207,            0.035833,           0.0091048,            0.010036,             0.74996,             0.99899,             0.93482,             0.61344,            0.030805,           0.0049676,           0.0038885,           0.0041748,           0.0041748,            0.041875
                 208,            0.043596,             0.01015,           0.0073598,             0.71747,             0.97619,             0.90767,             0.52698,            0.033699,           0.0048627,            0.003783,           0.0041778,           0.0041778,            0.041578
                 209,            0.045829,           0.0092895,            0.010336,             0.80798,                   1,             0.93121,             0.62888,            0.021554,           0.0048272,            0.004054,           0.0041806,           0.0041806,            0.041281
                 210,            0.036592,            0.010897,           0.0097814,             0.94706,             0.92406,             0.99115,             0.70573,            0.023997,           0.0047469,           0.0040463,           0.0041833,           0.0041833,            0.040983
                 211,            0.036007,           0.0090528,           0.0087156,             0.99485,             0.94737,             0.98818,             0.79627,            0.020178,           0.0047948,           0.0041552,           0.0041857,           0.0041857,            0.040686
                 212,            0.034637,            0.010038,           0.0077927,             0.93592,                   1,             0.99131,             0.75024,            0.026036,           0.0047227,           0.0040793,            0.004188,            0.004188,            0.040388
                 213,            0.037447,             0.01079,           0.0073939,             0.91268,                   1,             0.98938,             0.73242,            0.022114,           0.0046208,           0.0039705,           0.0041901,           0.0041901,             0.04009
                 214,            0.042497,            0.010816,            0.008824,             0.93294,             0.89642,             0.97914,             0.52106,            0.027133,           0.0047167,           0.0039519,           0.0041919,           0.0041919,            0.039792
                 215,            0.044564,            0.010146,           0.0070579,              0.8609,             0.97368,             0.95485,              0.6514,            0.028872,           0.0046431,           0.0040058,           0.0041936,           0.0041936,            0.039494
                 216,            0.036294,           0.0082318,            0.007873,              0.8288,             0.95238,             0.92443,             0.56546,            0.025734,           0.0047407,            0.004033,           0.0041951,           0.0041951,            0.039195
                 217,            0.040204,            0.011676,           0.0094607,             0.99645,                   1,               0.995,             0.74022,            0.023724,           0.0046632,           0.0041392,           0.0041964,           0.0041964,            0.038896
                 218,            0.040374,            0.010801,           0.0081063,             0.92794,             0.96227,             0.97818,              0.5501,            0.030207,           0.0048006,           0.0039746,           0.0041975,           0.0041975,            0.038598
                 219,            0.042672,            0.010166,           0.0083552,             0.99924,                   1,               0.995,             0.80806,            0.017283,            0.004563,           0.0039818,           0.0041985,           0.0041985,            0.038298
                 220,            0.034165,           0.0093533,            0.011382,             0.99556,                   1,               0.995,             0.57518,            0.028358,            0.004691,           0.0039435,           0.0041992,           0.0041992,            0.037999
                 221,            0.043684,            0.010385,           0.0085601,             0.76421,             0.99884,             0.91943,             0.69946,            0.023194,           0.0045731,           0.0040273,           0.0041998,           0.0041998,              0.0377
                 222,            0.037495,           0.0091104,           0.0092575,             0.86051,                   1,               0.995,             0.72716,            0.026525,           0.0045408,           0.0039235,           0.0042001,           0.0042001,              0.0374
                 223,            0.040418,            0.011216,           0.0079994,             0.93763,              0.9213,               0.995,             0.62848,             0.02412,           0.0046208,           0.0040444,           0.0042003,           0.0042003,              0.0371
                 224,            0.040577,            0.010914,            0.012216,             0.97444,                   1,               0.995,              0.7287,            0.025191,           0.0044881,           0.0040107,           0.0042003,           0.0042003,              0.0368
                 225,            0.033802,           0.0098866,           0.0084185,             0.82334,             0.86784,             0.90394,              0.6427,            0.027608,           0.0046471,           0.0041012,           0.0042001,           0.0042001,              0.0365
                 226,            0.038361,           0.0099608,           0.0086009,             0.97528,                   1,             0.99409,             0.75226,            0.021455,           0.0045525,           0.0041061,           0.0041997,           0.0041997,              0.0362
                 227,            0.032805,           0.0099535,           0.0090889,             0.99782,                   1,               0.995,             0.75421,            0.021509,           0.0046308,           0.0041409,           0.0041991,           0.0041991,            0.035899
                 228,            0.036699,            0.010901,           0.0083717,             0.83786,              0.9468,             0.96127,             0.62368,            0.024844,           0.0044744,           0.0041026,           0.0041984,           0.0041984,            0.035598
                 229,             0.04024,            0.010364,           0.0082785,             0.93852,             0.97526,             0.96188,             0.62073,            0.027644,            0.004482,           0.0040956,           0.0041974,           0.0041974,            0.035297
                 230,            0.039757,           0.0097553,           0.0088303,             0.99989,                   1,               0.995,             0.70864,            0.022193,           0.0043302,           0.0041788,           0.0041963,           0.0041963,            0.034996
                 231,            0.028418,            0.008515,           0.0090794,             0.99786,                   1,               0.995,             0.71606,            0.019559,           0.0042808,           0.0041339,            0.004195,            0.004195,            0.034695
                 232,            0.034632,           0.0098278,           0.0071791,             0.99806,                   1,               0.995,             0.50932,            0.027135,           0.0044127,           0.0039521,           0.0041935,           0.0041935,            0.034393
                 233,            0.040817,             0.01011,           0.0086758,             0.97754,              0.9589,               0.995,             0.72512,            0.021109,           0.0042778,           0.0040869,           0.0041918,           0.0041918,            0.034092
                 234,            0.035736,           0.0079497,           0.0085473,             0.93107,                   1,             0.98559,             0.55295,            0.024678,           0.0043186,           0.0038884,           0.0041899,           0.0041899,             0.03379
                 235,             0.03413,           0.0078152,           0.0075829,             0.99985,                   1,               0.995,              0.6837,            0.018519,           0.0041788,           0.0038172,           0.0041879,           0.0041879,            0.033488
                 236,            0.028623,           0.0083541,           0.0069113,             0.98695,                   1,               0.995,              0.7232,            0.025076,           0.0043385,           0.0036228,           0.0041857,           0.0041857,            0.033186
                 237,            0.038793,            0.010199,           0.0081411,             0.98543,                   1,               0.995,             0.63135,            0.023553,           0.0042484,           0.0036974,           0.0041833,           0.0041833,            0.032883
                 238,            0.038098,           0.0092446,           0.0067973,             0.99513,             0.97619,             0.99326,             0.63791,            0.025514,           0.0043188,            0.003733,           0.0041807,           0.0041807,            0.032581
                 239,            0.035821,            0.010142,           0.0067202,             0.81023,              0.9753,             0.85012,             0.50985,            0.021364,           0.0042081,           0.0036468,           0.0041779,           0.0041779,            0.032278
                 240,            0.033871,           0.0073985,           0.0087977,             0.83762,             0.97619,             0.92945,             0.48116,            0.031008,           0.0043006,           0.0035841,            0.004175,            0.004175,            0.031975
                 241,            0.038662,           0.0085286,           0.0069486,             0.99635,                   1,               0.995,             0.72424,            0.025181,           0.0042082,           0.0037879,           0.0041719,           0.0041719,            0.031672
                 242,            0.037196,            0.010139,           0.0073329,             0.99721,                   1,               0.995,             0.56524,            0.020809,           0.0041926,           0.0038484,           0.0041686,           0.0041686,            0.031369
                 243,            0.031298,            0.009928,           0.0066135,             0.99657,                   1,               0.995,             0.74974,            0.021062,           0.0042904,           0.0040489,           0.0041651,           0.0041651,            0.031065
                 244,            0.037627,           0.0091293,           0.0091563,             0.79438,                   1,             0.98513,             0.59148,            0.025567,           0.0043591,           0.0036139,           0.0041615,           0.0041615,            0.030761
                 245,            0.038119,           0.0097361,           0.0082837,             0.97386,             0.99992,               0.995,             0.74137,            0.023514,           0.0042702,           0.0036804,           0.0041577,           0.0041577,            0.030458
                 246,            0.033753,            0.010034,           0.0060815,             0.99534,                   1,               0.995,             0.57986,            0.023126,           0.0041387,           0.0035003,           0.0041537,           0.0041537,            0.030154
                 247,            0.041538,            0.008212,           0.0069753,             0.93482,                   1,               0.995,             0.71555,             0.02149,           0.0041749,            0.003556,           0.0041495,           0.0041495,             0.02985
                 248,            0.033929,            0.008687,           0.0077249,             0.99912,                   1,               0.995,             0.52899,            0.020785,           0.0041031,           0.0033579,           0.0041452,           0.0041452,            0.029545
                 249,            0.031946,           0.0082887,            0.007583,             0.99903,             0.99998,               0.995,             0.82672,            0.020566,           0.0041069,           0.0033128,           0.0041407,           0.0041407,            0.029241
                 250,            0.029409,           0.0095803,           0.0079281,             0.99897,                   1,               0.995,             0.76868,            0.018191,           0.0041261,           0.0032771,            0.004136,            0.004136,            0.028936
                 251,            0.031483,           0.0079299,            0.009738,             0.97229,                   1,               0.995,             0.70558,            0.023661,           0.0043838,           0.0031513,           0.0041312,           0.0041312,            0.028631
                 252,            0.030401,            0.007727,           0.0071554,             0.99896,                   1,               0.995,             0.74763,            0.022247,           0.0042526,           0.0033242,           0.0041261,           0.0041261,            0.028326
                 253,            0.041169,           0.0096711,           0.0059051,             0.99721,                   1,               0.995,             0.66684,            0.022754,           0.0043161,           0.0033282,            0.004121,            0.004121,            0.028021
                 254,            0.037649,            0.007103,           0.0054787,             0.80152,                   1,               0.995,              0.5911,            0.027221,           0.0045902,           0.0036777,           0.0041156,           0.0041156,            0.027716
                 255,            0.035477,           0.0088057,           0.0072222,             0.97336,                   1,               0.995,              0.7411,            0.018715,           0.0044494,           0.0039445,           0.0041101,           0.0041101,             0.02741
                 256,            0.034016,            0.009178,            0.006487,             0.99765,                   1,               0.995,             0.49382,            0.022552,           0.0046094,            0.004066,           0.0041044,           0.0041044,            0.027104
                 257,            0.026694,           0.0069235,           0.0067425,             0.99929,                   1,               0.995,             0.66239,            0.025858,           0.0045102,           0.0038563,           0.0040986,           0.0040986,            0.026799
                 258,            0.035667,           0.0089254,            0.012369,             0.95366,                   1,               0.995,             0.76121,            0.021507,           0.0044499,           0.0039174,           0.0040925,           0.0040925,            0.026493
                 259,            0.036708,           0.0086973,            0.010091,             0.99457,                   1,               0.995,             0.74819,            0.018095,           0.0043926,           0.0038954,           0.0040864,           0.0040864,            0.026186
                 260,            0.028448,           0.0092828,            0.007389,             0.97931,             0.99994,               0.995,             0.74959,              0.0155,           0.0042087,           0.0039305,             0.00408,             0.00408,             0.02588
                 261,            0.024917,           0.0077321,           0.0074246,              0.9739,                   1,               0.995,             0.72607,             0.01969,           0.0042139,           0.0038128,           0.0040735,           0.0040735,            0.025574
                 262,            0.031673,            0.010174,           0.0068969,             0.99532,                   1,               0.995,             0.65969,            0.019809,           0.0041511,           0.0035421,           0.0040669,           0.0040669,            0.025267
                 263,            0.037263,           0.0084095,           0.0063438,             0.99728,                   1,               0.995,             0.70268,            0.024642,           0.0041766,             0.00349,           0.0040601,           0.0040601,             0.02496
                 264,            0.036416,           0.0082396,            0.006388,             0.97425,                   1,             0.97568,             0.68145,            0.020002,           0.0041686,           0.0035722,           0.0040531,           0.0040531,            0.024653
                 265,            0.038051,           0.0085175,           0.0082162,              0.9994,                   1,               0.995,              0.4595,            0.025938,           0.0042492,           0.0035757,            0.004046,            0.004046,            0.024346
                 266,            0.033197,           0.0075772,           0.0062194,             0.99961,                   1,               0.995,             0.82478,            0.015945,           0.0041896,           0.0037238,           0.0040387,           0.0040387,            0.024039
                 267,            0.030399,           0.0079807,           0.0075985,             0.99868,                   1,               0.995,             0.55303,            0.026721,           0.0042486,           0.0034995,           0.0040313,           0.0040313,            0.023731
                 268,            0.035439,           0.0085376,           0.0062396,             0.99906,                   1,               0.995,             0.77552,            0.019919,           0.0039962,           0.0034603,           0.0040237,           0.0040237,            0.023424
                 269,            0.029979,           0.0094246,           0.0065035,             0.99757,                   1,               0.995,             0.65038,            0.023864,           0.0041432,           0.0033702,           0.0040159,           0.0040159,            0.023116
                 270,             0.03502,           0.0080853,           0.0076128,             0.98027,             0.97622,               0.995,              0.8231,            0.019965,           0.0039518,           0.0044569,            0.004008,            0.004008,            0.022808
                 271,            0.035659,            0.008449,           0.0084438,             0.97161,             0.97622,             0.98725,             0.77502,            0.015028,           0.0038066,           0.0046793,               0.004,               0.004,              0.0225
                 272,            0.030073,           0.0094978,            0.011659,             0.97374,             0.97619,               0.986,             0.67642,            0.021286,           0.0039743,            0.004703,           0.0039918,           0.0039918,            0.022192
                 273,            0.030326,           0.0084421,           0.0097435,             0.99997,              0.9772,               0.995,             0.70352,            0.020756,           0.0039186,           0.0041613,           0.0039835,           0.0039835,            0.021883
                 274,            0.033788,           0.0085792,            0.008059,             0.99333,             0.99994,               0.995,             0.72816,            0.022127,           0.0039283,           0.0040724,            0.003975,            0.003975,            0.021575
                 275,            0.036383,           0.0083324,           0.0066534,             0.97685,             0.97619,              0.9918,             0.75069,            0.022855,           0.0040109,           0.0039039,           0.0039663,           0.0039663,            0.021266
                 276,            0.028517,            0.009037,           0.0085655,             0.99994,             0.99999,               0.995,             0.73054,            0.019969,           0.0040106,           0.0038972,           0.0039576,           0.0039576,            0.020958
                 277,            0.033025,            0.011893,            0.011233,             0.98782,                   1,               0.995,             0.64657,            0.021536,           0.0039169,            0.003879,           0.0039486,           0.0039486,            0.020649
                 278,            0.028816,            0.011067,           0.0095039,             0.98782,                   1,               0.995,             0.64657,            0.021536,           0.0039169,            0.003879,           0.0039396,           0.0039396,             0.02034
                 279,            0.025803,            0.011148,            0.010695,             0.99681,             0.97621,               0.995,             0.59787,            0.020284,           0.0038488,           0.0043037,           0.0039304,           0.0039304,             0.02003
                 280,            0.024227,           0.0080589,           0.0076573,             0.95385,             0.99999,               0.995,             0.75919,            0.016915,           0.0037291,           0.0042978,            0.003921,            0.003921,            0.019721
                 281,            0.027612,           0.0087255,           0.0066991,             0.95909,             0.99313,               0.982,             0.65733,            0.022372,            0.003795,           0.0043562,           0.0039115,           0.0039115,            0.019412
                 282,            0.038907,           0.0079602,            0.006572,             0.95909,             0.99313,               0.982,             0.65733,            0.022372,            0.003795,           0.0043562,           0.0039019,           0.0039019,            0.019102
                 283,            0.035255,           0.0088548,            0.010451,             0.97475,             0.97619,             0.99034,             0.70228,            0.020664,           0.0037293,           0.0042138,           0.0038921,           0.0038921,            0.018792
                 284,            0.033395,           0.0093317,            0.007321,                   1,             0.96914,               0.995,             0.73796,            0.022789,           0.0039254,           0.0041282,           0.0038823,           0.0038823,            0.018482
                 285,            0.033142,           0.0093874,           0.0075734,             0.99999,             0.97719,               0.995,             0.79494,            0.015731,           0.0036745,           0.0039857,           0.0038722,           0.0038722,            0.018172
                 286,             0.02942,           0.0096261,           0.0088009,             0.99999,             0.97719,               0.995,             0.79494,            0.015731,           0.0036745,           0.0039857,           0.0038621,           0.0038621,            0.017862
                 287,            0.028372,            0.009336,            0.010032,             0.99909,              0.9778,               0.995,             0.77941,            0.015095,           0.0036192,           0.0040292,           0.0038518,           0.0038518,            0.017552
                 288,            0.024233,           0.0081165,            0.010396,             0.97498,             0.97733,               0.978,             0.78143,            0.020004,           0.0037836,           0.0042236,           0.0038414,           0.0038414,            0.017241
                 289,             0.02598,           0.0081882,           0.0088142,             0.97407,             0.97619,             0.97459,              0.7356,            0.015096,           0.0035793,           0.0041969,           0.0038308,           0.0038308,            0.016931
                 290,            0.027273,           0.0079853,           0.0088105,             0.97407,             0.97619,             0.97459,              0.7356,            0.015096,           0.0035793,           0.0041969,           0.0038201,           0.0038201,             0.01662
                 291,            0.024742,           0.0087618,            0.010618,             0.97475,             0.97619,              0.9723,             0.77058,            0.014443,            0.003511,           0.0041784,           0.0038093,           0.0038093,            0.016309
                 292,            0.025723,           0.0077063,           0.0090515,             0.96873,             0.98241,               0.978,             0.70952,            0.018429,            0.003757,            0.004069,           0.0037984,           0.0037984,            0.015998
                 293,            0.028618,           0.0086015,           0.0068625,             0.95453,                   1,             0.99125,             0.68939,             0.02242,           0.0038961,           0.0037337,           0.0037874,           0.0037874,            0.015687
                 294,              0.0322,           0.0087395,           0.0071828,             0.95453,                   1,             0.99125,             0.68939,             0.02242,           0.0038961,           0.0037337,           0.0037762,           0.0037762,            0.015376
                 295,            0.027732,           0.0078763,           0.0083785,             0.99936,              0.9762,               0.995,             0.70129,            0.022807,           0.0039457,           0.0030839,           0.0037649,           0.0037649,            0.015065
                 296,            0.028448,           0.0082783,            0.008561,             0.99924,                   1,               0.995,             0.76744,            0.015922,           0.0036379,            0.002977,           0.0037535,           0.0037535,            0.014753
                 297,            0.025933,           0.0081316,            0.010412,             0.99996,                   1,               0.995,             0.73577,            0.017504,           0.0037012,           0.0030117,            0.003742,            0.003742,            0.014442
                 298,            0.028881,           0.0091225,           0.0093144,             0.99996,                   1,               0.995,             0.73577,            0.017504,           0.0037012,           0.0030117,           0.0037303,           0.0037303,             0.01413
                 299,            0.030777,           0.0078145,           0.0085352,              0.9924,             0.99947,               0.995,              0.7456,            0.018688,           0.0037662,           0.0030707,           0.0037186,           0.0037186,            0.013819
                 300,             0.02665,           0.0089466,            0.010729,             0.99984,                   1,               0.995,             0.74771,            0.016234,           0.0037145,           0.0031946,           0.0037067,           0.0037067,            0.013507
                 301,             0.02385,           0.0085552,           0.0099408,             0.99959,                   1,               0.995,             0.76724,            0.019603,           0.0037835,           0.0031695,           0.0036947,           0.0036947,            0.013195
                 302,            0.032186,           0.0085206,           0.0061329,             0.99959,                   1,               0.995,             0.76724,            0.019603,           0.0037835,           0.0031695,           0.0036826,           0.0036826,            0.012883
                 303,            0.031494,           0.0091879,            0.007212,             0.99993,                   1,               0.995,             0.78443,            0.019958,           0.0037936,            0.003179,           0.0036704,           0.0036704,             0.01257
                 304,            0.028036,            0.009944,           0.0081268,             0.99975,                   1,               0.995,             0.80536,            0.015416,           0.0036186,           0.0031109,           0.0036581,           0.0036581,            0.012258
                 305,            0.026303,           0.0068449,           0.0071103,             0.99985,                   1,               0.995,             0.72692,            0.016883,           0.0037662,           0.0030394,           0.0036457,           0.0036457,            0.011946
                 306,            0.025589,             0.00859,           0.0088237,             0.99985,                   1,               0.995,             0.72692,            0.016883,           0.0037662,           0.0030394,           0.0036332,           0.0036332,            0.011633
                 307,            0.025558,           0.0077163,            0.010469,             0.99984,                   1,               0.995,             0.68492,            0.019494,           0.0038852,           0.0029805,           0.0036206,           0.0036206,            0.011321
                 308,            0.024082,            0.007662,           0.0083995,             0.99952,                   1,               0.995,             0.86088,            0.015669,           0.0035872,           0.0029606,           0.0036078,           0.0036078,            0.011008
                 309,             0.02611,           0.0085782,           0.0084105,             0.99948,                   1,               0.995,             0.66856,            0.020362,           0.0040872,           0.0029083,            0.003595,            0.003595,            0.010695
                 310,            0.031552,           0.0098191,           0.0081976,             0.99948,                   1,               0.995,             0.66856,            0.020362,           0.0040872,           0.0029083,           0.0035821,           0.0035821,            0.010382
                 311,            0.027482,           0.0080582,           0.0082787,             0.99954,                   1,               0.995,              0.7057,            0.017949,           0.0039237,           0.0028716,           0.0035691,           0.0035691,            0.010069
                 312,            0.027391,           0.0077492,           0.0089689,             0.99983,                   1,               0.995,             0.84353,            0.013933,           0.0037556,           0.0029015,            0.003556,            0.003556,            0.009756
                 313,            0.025493,           0.0064712,           0.0065094,             0.99926,                   1,               0.995,             0.62938,            0.025248,           0.0041428,           0.0028748,           0.0035427,           0.0035427,           0.0094427
                 314,            0.028702,           0.0089379,           0.0066338,             0.99926,                   1,               0.995,             0.62938,            0.025248,           0.0041428,           0.0028748,           0.0035294,           0.0035294,           0.0091294
                 315,            0.028316,           0.0077277,           0.0069436,             0.99993,                   1,               0.995,             0.56511,            0.024809,            0.004137,           0.0029076,           0.0035161,           0.0035161,           0.0088161
                 316,             0.02495,           0.0066402,           0.0045753,             0.99934,                   1,               0.995,              0.8241,            0.014138,           0.0035669,           0.0030357,           0.0035026,           0.0035026,           0.0085026
                 317,             0.02596,           0.0074875,            0.005991,               0.999,                   1,               0.995,             0.67863,            0.017134,           0.0037879,           0.0030847,            0.003489,            0.003489,            0.008189
                 318,            0.027458,             0.00846,           0.0094815,               0.999,                   1,               0.995,             0.67863,            0.017134,           0.0037879,           0.0030847,           0.0034754,           0.0034754,           0.0078754
                 319,            0.026211,           0.0087134,           0.0083626,               0.999,                   1,               0.995,             0.71448,            0.015857,           0.0037138,            0.003128,           0.0034616,           0.0034616,           0.0075616
                 320,            0.027925,           0.0081857,           0.0086947,             0.99972,                   1,               0.995,             0.80702,            0.013506,           0.0035055,            0.003086,           0.0034478,           0.0034478,           0.0072478
                 321,            0.026632,           0.0081689,           0.0081078,             0.99957,                   1,               0.995,              0.7064,            0.018092,           0.0038157,           0.0030101,           0.0034339,           0.0034339,           0.0069339
                 322,            0.032318,           0.0084087,           0.0065971,             0.99957,                   1,               0.995,              0.7064,            0.018092,           0.0038157,           0.0030101,           0.0034199,           0.0034199,           0.0066199
